name,review_text
East Africa Restaurant,"The best Ethiopian food in Montreal, in my opinion. Delicious spices, very fresh, perfectly prepared. Very relaxed atmosphere."
East Africa Restaurant,"Still the best Ethiopian restaurant in MTL, even my fav when compared to Paris. Thé place is owned by two wonderful human beings Who will make you feel like home. Highly recommend!"
East Africa Restaurant,"Best Ethiopian food in town.  We're vegan so we always get the vegan combo.  Soooo delicious.   Be prepared to wait though.  If you're patient and are okay with waiting (our family always brings cards and stuff to entertain- haha), you're in for a treat."
East Africa Restaurant,"My new favourite restaurant! I tried Ethiopian food only recently and fell in love with it, since then I tried all of the restaurants in Montreal that serve it and East Africa Restaurant is by far the best because it is the most flavourful. It is also seemingly the most authentic. I could eat this food everyday!"
East Africa Restaurant,"The food was awesome! It doesnt taste like anything I ate before, so many rich flavors et textures. I think its a family owned restaurant and the vibe is heart warming. Staff were really nice and so kind, i definitly wil lcome back"
East Africa Restaurant,"Delicious food prepared by two of the loveliest people you could ever hope to meet. The beef, the lamb, the fish, and of course the veg were all fabulous. Anything else I might add would be superfluous."
East Africa Restaurant,"We came here prepared to wait and, indeed it took us 90 minutes to be served. However, the food was amazingly good! We were impressed!

Their menu has affordable prices, vegan options and you may bring your own liquor.

We highly recommend it! It is really worth the waiting!"
East Africa Restaurant,best Ethiopian food ever!! and the prices are cheaper than other restaurants in town! definitely recommend
East Africa Restaurant,"My friends and I had been talking about going to eat here for a while, and this restaurant did not disappoint! The food was absolutely delicious and far exceeded our expectations. That staff was also very kind and welcoming. We will definitely be returning!"
East Africa Restaurant,"Very interesting restaurant. The place consists of 4-5 tables at most and even then struggles to maintain service when the tables are full. It took a while for everything to get rolling, but if you're not in a rush, this place is worth checking out. The people are very friendly and the dishes are very good, incredibly flavoursome: I'm salivating just thinking about this. We were two people and shared three of the injera dishes and we were utterly stuffed. Two might have been just enough come to think of it, but we went in hungry.

The price was on the high side I would say, but nothing offensive. Take note, they have no utensils here. You are forced to eat with your hands. If this bugs you, then you might want to consider takeout."
East Africa Restaurant,"As is their culture's custom, there are no utensils.
You use the crepe the food is sitting on, to pinch a portion of food, and then try and get it to your mouth, before having it fall into your lap. ;(
We chose veggies with chicken and beef.

Best seat in the house is the window seat.
Very small, with some atmosphere.
Food took time, but, was worth the wait.
However....***
1. I think cutting the rolled crepe into smaller manageable portions and not having to tear uneven rolls would help. At least for me.
2. If you are using hands, then perhaps a bowl of hot water or wet naps and definitely more napkins would help solve that. ""We were assigned one napkin each.""
3. Water only.... so bring you own drinks.
4. Where menu?  The Menu is on the wall... so I photographed it and attached it here somewhere.  Be advised, French only.
5. There is a washroom downstairs. Should be updated.
6. I guess you could always ask for a fork and knife.
However...
I am still rating it high-ish, only,  only because of the quality of the food and the novelty of the whole experience. All in all, - Very much fun. ...and good luck getting the window seat!"
East Africa Restaurant,"So my friends and I wanted to try out Ethiopian cuisine - and wanted to try East Africa Restaurant out. I was deeply bothered and hurt about several things that happened in the restaurant that I'll be sharing - hoping that the restaurant authorities will heed attention and hopefully make sure that it doesn't happen to another customer.

I've attached the picture below of our meal. It costed CAD$ 71 dollars. Its a subjective issue - if it feels expensive to you or not. Personally, I found it to be VERY expensive - for a 4 person meal - and for someone who seeks value for money - this was downright disappointing.

We ordered - 4 separate curries on the menu - which were full-fledged meal prices, as you can imagine from the $71 dollar bill - each meal was about 14-15ish dollar. When you order a 14-15 dollar plate - you expect it to be filling - but when you see the meal doesn't even reflect the order you placed, you'll be sad. We ordered, a chicken curry, lamb curry, beef and mixed vegetable. But all we got in the mush was beef gravy and little of lentil, one drumstick chicken AND one egg (did not find any lamb, felt like one full curry over-crowded by beef curry). The food, amidst the quantity and not reflecting 4 dishes - was good in taste. If it did not cost as much as it did, may be, we would have let go of this issue of disappointment entirely.

However, the reason, why I took the time out to actually write a review and give 1 star because of how we were treated. When we finished our dinner (still starving) - and went to pay, we were asked 'how was the food'. We courteously replied, the food was great, but the quantity compared to the price seemed very unfair. What the owner replied was 'that's the right amount for price you are paying' - it ticked me off. My friend told him, 'No, there are other places, where we could have eaten well in full with the amount we just paid' and he straight up said, ""I don't care what you think, I don't care what other people charge you, this is my restaurant"". This guy was full-on debating mode and not willing to listen to anything at all. I knew the conversation was no where going to any logical alley - so we stopped it. And walked out. On our way out, we even heard him mumbling more stuff about us that we didn't care to listen.

Moral: If you have a restaurant, and serving your 'amazing culinary skills', you should be open to accepting criticism and learn to hear them out before making your customers feel undervalued. An air of arrogance never did anyone good. We should all be treating each other with respect and courtesy no matter what the situation. Its the customers at the end of the day what makes restaurants thrive. If you don't know how to deal with customers and their opinions, then may be you shouldn't serve. If I paid my hard earned money for some 'OVERPRICED portions' of food, then the last thing I expect is to go home still hungry and raging over how mistreated my friends and I were."
East Africa Restaurant,"Horrible experience. I should have read the negative stars instead before picking this place. They seem to have a pattern and rip people off with their orders by combining them into 1 plate.

We ordered a vegetarian platter and a beef platter and they combined both...When I tell you the portions were insanely small... we were under the impression that our other order was coming out. Tiniest portions ever. We thought maybe a second plate was coming since we were 3.

They charged us for both plates as if they brought us both orders, the appropriate portions and injeras.

So for a tiny scoop of beef cubes added onto the vegetarian platter they charged us the whole price of the beef platter of $17.99 (price of the beef platter) What platter? It was a half a scoop of beef that was added to the tiny vegetarian platter.

What a rip off. Shocked they did that so shamelessly. I told the lady and her attitude and response was shocking. I left no tip. Undeserving. Never coming back.

Paid 40$ for supposedly 2 platters, one Vegetarian and one Beef.

They brought us 1 platter with not enough food. It looked like a personal order and not a combination platter. When I tell you I am never coming back and making sure everyone I know that wanted to try this place will not be going. You don't do that to people and their customer service is complete garbage. Shame on them."
East Africa Restaurant,"The service is long , it took us more than an hour to get our food. But if you are patient enough, the food is absolutely incredible. Way better than the ""Nil Bleu""."
East Africa Restaurant,"We were group of 8 people. Service was slightly slow, but food was delicious. We allowed hosts to decide on menu for us all . Everyone agreed it was some of the best food we had in a long time. It's BYOB so bring lots of wine & enjoy.
Great evening and delicious flavors"
East Africa Restaurant,I've been wanting to come here for quite some time and I'm so glad I did. The food was exceptional - this was one of the best meals and dining out experiences I've had in many years. I can't recommend this place enough. I'll be back soon!
East Africa Restaurant,"Amazing food, well seasoned, packed with flavours. The food is clearly cooked with heart. I went there 2 weeks ago and I'm craving it already.
Come with patience as the cook makes everything to order and the wait could be a long one if 9 people suddenly arrive all at the same time. It's a bring-your-own-wine so when you have wine and good company, the wait is easily forgettable especially once the delicious food finally arrives.
It is the type of place you go there for the food experience rather than a restaurant experience -- The kitchen is ran like a home kitchen and the environment and the service needs improvement."
East Africa Restaurant,"What a great experience. It took a bit to get the food out but we drank and had a good laugh and then devoured the amazing food when it arrived. Different then most dining experiences, you eat with a group off of one big communal plate, but every bite was a great surprise."
East Africa Restaurant,"Amazing flavours and experience, hands down one of the most authentic dining experiences in Montreal. Just be sure to come with friends, share and not be in a rush because everything is made on the spot by the fantastic hosts!"
East Africa Restaurant,"incredible food! you will be waiting at least 1-2hours for it to be made (because there is just the one cook) so be ready for that but it is 1000% worth the patience. the food is so clearly made with love and care, it really feels like your mothers or grandmothers cooking! ive been a number of times, and i will keep coming back."
East Africa Restaurant,Went to eat at East Africa last night and the food was absolutely delicious. I shared a plate of lamb with the vegetarian plate and it was so tasty!!! it was my first time having Ethiopian food and I couldn't have asked for a better first time experience. Its run by a lovely couple and the restaurant is very authentic! will be definitely be going back! Thank you :)
East Africa Restaurant,Best ethiopian food ive ever had! Everything was unbeleivably fresh and very authentic. This place is as good as it gets.
East Africa Restaurant,"Excellent food, cooked and served by very nice people. Simple, authentic place offering delicious spicy and tasty meals. Everything is fresh and takes time to prepare. So dont come if youre in a rush or looking for a trendy set-up."
East Africa Restaurant,Great food and staff. The environment is calm and peaceful.
East Africa Restaurant,"This is the best Ethiopian food in Montreal. Super fresh, authentic, flavourful, and absolutely delicious! Great value for money since it is very filling. Lots of options for meat and veggie lovers. A great option for takeout as well- it's the ultimate comfort food. Try it!"
East Africa Restaurant,"This is by far one of the best food Ive eaten in a while. Delicious! Also, very interesting and somewhat exotic. Fully authentic and cooked from the heart. Thank you for this unforgettable experience. Will be back soon."
East Africa Restaurant,"I love East Africa Restaurant. The food, the service, the atmosphere at a great price.

Absolutely phenomenal Ethiopian cuisine in a cozy home-style vibe.

The food is made to order, and as others have said it's clearly made with love. Plan ahead for a bit of a wait, bring a nice bottle of wine or some good beer and enjoy your company.

The couple who run the restaurant are wonderful too. They're friendly and helpful and it's always a pleasure eating there.

The servings are generous and is great for sharing. I recommend East Africa Restaurant to everyone who moves to NDG.

Go and you won't be disappointed. I promise it's worth the wait."
East Africa Restaurant,"This restaurant is a very good typical restaurant. This is a great treat for people who like different food. This Ethiopian place is delicious and affordable. I enjoyed it a lot. If you like spicy, also the place to visit."
East Africa Restaurant,"I went there without knowing anything about Ethiopian food and it resulted in a pleasant surprise. The food was absolutely great! The server (who owns the place) welcomes you and is able to kindly explain the menu and how it all works. Basically, you order one dish per person and it all comes in a sort of ragout on top of a delicious crepe style bread. It is all for sharing. Expect to get a little messy because you DO eat with your hands. Not a big deal. We ordered the lamb #4 & #14, the beef #7 and fish. All of which were absolutely delicious. The spices used and flavors attained in each portion were exquisite. Highly recommended! The service was a bit slow, we waited over 30 mins to get our food, but it was WORTH it."
East Africa Restaurant,"Incredible food and experience, lovely owners. It feels as though youve been invited to the family home and being spoilt. There was a long wait, and you might start to get the hangry pains haha, but all is forgiven in that first bite! Highly recommended, cant wait to go back. BYOB."
East Africa Restaurant,"Amazing food! The service was fantastic, and the owners are so sweet. Best Ethiopian food I've had in a long long while, and I will definitely be returning! Thank you for the wonderful night!"
East Africa Restaurant,"So tasty. No meat left when I went, as it was the end of the day. This was my first experience with Ethiopan food and I am hooked. It was very flavorful and filling. Large portions and friendly people. Although I went looking for meat and ended up getting a vegetarian dish I was not disappointed and did not miss the meat (which cannot be said often for me). Wonderful little spot. Will definitely return again."
East Africa Restaurant,They spoke to us very rudely and made us feel not welcome. They refused to give us what we ordered and they yelled at my elderly mother very loudly. Horrible experience and horrible food. Also very expensive for the portion. Do not waste your time this is not good food or people
East Africa Restaurant,"Small, family run restaurant. Understated decor. Food is full of flavours and absolutely delicious.
Call ahead as seating is limited
There will be a wait for food, it is worth it. You're not there for the service, but the incredible food. And the owners are always friendly!

Edited to add, just did take out for the first time. Ordered last night for pick up tonight. Generous portions, packed with care. Just as delicious as in restaurant, and just as friendly when picking up!"
East Africa Restaurant,"Doesnt get more authentic than this. Ethiopian couple run this amazing place, both were so kind and hard working. The food is amazing. No cutlery, you eat with your hands. Delicious."
East Africa Restaurant,"This is a family-run restaurant. It's very intimate. No more than 8 tables.
The food is delicious! You can feel the flavours with all your senses. What you choose from the menu is cooked on the spot. No frozen preparations. That is why you have to wait untill you are served the food. Everything is freshly cooked.
You can bring your own wine - if you desire. They only serve water.
It's very clean and proper.

This is a unique, folkloric Ethiopian experience that certainly merits to return!"
East Africa Restaurant,"Hands down the best Ethiopian food Ive ever had. Everything about this spot screams authentic. Family run, homemade, real ingredients. Definitely a new favorite."
East Africa Restaurant,"Food is authentic but service and quality is below average. We went for dinner and my boyfriend ordered a chicken dish and received only 1 Drumstick, no gravy with it and very small amount of dry vegetarian dish to go with for price of $13+. Also, part of our food was really cold and some barely warm. My dish was good in terms of quantity but same issue, it was just slightly warm and became cold in 2 mins. I love trying food from different countries in Africa because I am also from there but I was really disappointed here for the second time. I wouldnt recommend this place."
East Africa Restaurant,"We're regulars here and just love the food. It's always delicious and flavourful, and disappears in minutes regardless of the size of the group. The food is cooked from scratch, so be prepared to wait around an hour to get your meal, maybe longer if it's busy, but we always place our order when we book our table. And it's always worth the wait! Whenever friends visit from out of town, we take them here to eat at least once."
East Africa Restaurant,"We've dined in numerous times in the last few years, and just had take-out for the first time yesterday. Same delicious food, great portion sizes, very well-packed for transport and the injera was prepared fresh for pickup. Friendly service and also nice that we could pre-order the night before for a specific pickup time. So happy we can still support local restaurants in these trying times!"
East Africa Restaurant,Excellent food! Fist time tasting Ethiopian - loved it!
East Africa Restaurant,Authentic Ethiopian food lovingly prepared. You feel that you are dining with family. Warm and friendly service. Do reserve ahead of time as it is a small venue. Be prepared for a fair wait time before your meal  is served as everything is made fresh to order
East Africa Restaurant,"One of my favorite restaurants in Montreal! Incredible flavors, real spice. It doesn't feel like they are holding back at all so it comes across as very authentic, especially when compared to a few other Ethiopian restaurants around Montreal. Bear in mind that service is slow because they make all the orders from scratch it order or whos ordered first. Even with the wait time it's well worth it. It could take 40minutes to get your food but it will be gone in 15. And it's bring your own wine!

If you like spicy, try the kitfo (but if you want it call in advance)! The lamb is delicious and the veggie combo is incredible! Reservations are strongly recommended."
East Africa Restaurant,"Cozy, delicious, what more is there to ask? Don't forget to bring your wine!
The place is run by a nice couple, so be a little patient with your order, it's well worth the wait."
East Africa Restaurant,"Friendly owners, delicious food, small and overpriced portions. This was my third visit to the restaurant, but my first as a group of 4. We found the portions much too small for the price, as it seems they will fit everything onto one plate, no matter how many dishes you order. So the more you order, the smaller each portion seems to get. We had to reorder because we were not even close to being full with our initial order. Dinner for 4 was $185 plus tip (no drinks, no side dishes), which is the type of pricing you expect from a much fancier restaurant than this simple, out-of-downtown venue. Will unfortunately not be returning."
East Africa Restaurant,"This is hands down the best East African food I've eaten, and I've tried probably a dozen restaurants in many cities. My wife and I arrived with our two-year-old son after a long day, choosing a random restaurant off the street. This was a bad choice - the restaurant is small and cramped, and we waited about an hour for our food. Our son was going crazy and it was miserable. So just imagine how good the food had to be for us to give it 5 stars after that!

The owner was very nice, and told us he understood our situation, but because everything is cooked fresh there was no way to speed things up. Good food takes time. So I highly recommend the restaurant, but not with small children! And be prepared to wait - bring some wine or beer and relax. It will be worth it.

Last note: this is the real deal. As far as I can tell the food has not been adjusted to fit North American pallettes, or at least not much. We love this, but not everyone will."
East Africa Restaurant,"Been there 5 times in the past year and it stills blows my mind how delicious the food is. Words cannot describe how sublime the texture, aroma and taste is! Incredible!

Pro tip: if you want to avoid waiting too much, call them in advance and ask them to start preparing your order right away. Do this, say, 30 or 45 minutes in advance and you're good to go!"
East Africa Restaurant,"This is my favorite restaurant. You wait forever for food, and getting a reservation is harder than getting into most colleges, but it's always worthwhile because the food is delicious. Eating here is a special special occasion, because of how good the food is and also because it's such a challenge to actually acquire the food. The owners are super nice. Come with a bottle of wine, with beer and with friends and just enjoy the luck you have in getting a table."
East Africa Restaurant,"The food delicious but expensive for the portion.

Everything is made as your order it so the wait can take upwards of an hour. It's also a BYOB so I recommend going to the SAQ nearby and bringing something to drink while you drink"
East Africa Restaurant,"An experience and a fantastic meal. Warm and personalized welcome and an explosion of incredible tastes. A bonus: this is a BYOW!!
We tried a lamb dish and a vegetarian combo and were very impressed by both.
Pro tip: food is prepared FRESH. Literally. So if you are short on time, call ahead of time and order your dish so they have time to prepare it for you."
East Africa Restaurant,"Some of the best food i've ever had, but as other reviews mention, wait times are atrocious. Go with friends so you have people to talk with. though, the meal will be better with more people anyways, as they have all the orders on a single plate to be shared amongst everyone. An amazing experience!

I'm a bit forgiving of the wait times because I think the entire place is run by two people. I'll definitely be coming back here for the food, despite the wait times and service."
East Africa Restaurant,This is our go-to restaurant in NDG.  It is has the best ethiopian food we have ever had and it is run by a lovely family.  They have great vegan and gluten free options plus its bring your own wine.  We have tried almost everything on the menu and loved it all!  Best to make a reservation.
East Africa Restaurant,"This is the BEST Ethiopian food in Montreal - no question. Thank you to the lovely couple that manages the restaurant and makes this delicious food! Small space but can still accommodate larger groups of 5-7 people. Reserve a table, bring your own wine and enjoy food for the soul."
East Africa Restaurant,"The food is good but the portions are small.  I was still hungry after I was done and there was nothing else on the menu. Also, they are always running out of the vegetarian options.  I went twice and had the same dish both times because all others were not available. The service is extremely slow but then they are only two running the restaurant and it is homestyle cooked meal so I am sure the ingredients are fresh and freshly-made.  An Ok place if you have a lot of time on your hands and craving Ethiopian injera."
East Africa Restaurant,"I went on a Saturday night and I was thoroughly impressed. I'm a fan of family run, homey places like this restaurant. I enjoyed the cozy atmosphere, the music vibing in the background and the lighting was soft and warm. It felt like I was eating in someone's house. The restaurant has 8 tables so it's based on reservations only. The food was well worth the wait. It is made to order by the same people who serve you so you know you get quality food. I spoke with one of the owners and he told me everything is fresh, bought daily and made every day. They make the injerra fresh as well! You can really taste the love in the food. Meat and veggie options, so it will satisfy all palates. Definitely an amazing date spot! Would recommend to everyone. 4/5"
East Africa Restaurant,Excellent place to bring your date with a bottle of wine and have nice conversation . Family run restaurant and its small and cozy inside. Food is cooked fresh and takes up to a hour so if you want fast food this is not the place for that. Best ethiopian food and portions are generous.
East Africa Restaurant,"Food is delicious with good portions. Only reason I am not rating 5 stars is due to the long wait time of 45 minutes to get the food. It was worth the wait, better flavor, better bread than Sheba and Blue Nile."
East Africa Restaurant,"Excellent restaurant, the best even. It has been my favorite for more than 7 years. Bring a bottle of wine and your friends !"
East Africa Restaurant,"Bad customer service.  I went there on my birthday with my wife, mom, brother and two of my kids. The owner was angry we ordered 3 dishes he told us that he could have given 3 of our seats to other customers. What a bad thing to say for someone who is trying your restaurant for the first time. He did not explain to us how Ethiopia food edicate works. We did not know that our food orders will be compiled into one dish in which all of us must share. Did not give us a pitcher of water we had to get that on our own and pour it into our own glasses. Did not give us napkins. Be careful heading to the washroom when you head down the stairs your head will hit something. The washroom is bad as well low hanging pipes that will hit your head. Food was ok but I would never go there again."
East Africa Restaurant,"DELICIOUS! absolutely amazing home cooked food with very friendly service. The wait can be a little long, but with bring your own wine it's no problem. The food is well worth the wait. ??????????"
East Africa Restaurant,"One of my favorite restaurants in montreal! Incredible flavors, real spice. It doesn't feel like they are holding back at all so it comes across as very authentic, especially when compared to a few other Ethiopian restaurants around Montreal. Bear in mind that service is slow because they make all the orders from scratch it order or whos ordered first. Even with the wait time it's well worth it. It could take 40minutes to get your food but it will be gone in 15. And it's bring your own wine!"
East Africa Restaurant,"As other reviews mention, the plate size could be bigger and the service is quite slow (I would say 60-90 minutes to get the food) so plan ahead and don't show up famished.
That being said, the food is absolutely delicious and still worth the price and the wait!"
East Africa Restaurant,"Best, most affordable Ethiopian food in Montreal. Everything is super fresh and is cooked by order, meaning it takes 45 minutes to an hour to receive your food, but it's well worth it. Bring wine for the wait, and don't come here in a rush, on a first date, or with people you don't like. Settle in for a lovely experience and delicious food."
East Africa Restaurant,"Interesting cultural experience. Not so much excited about eating with the hands, but it was interesting. No tea, no coffee... just cold  water. The door kept opening and we ended up keeping closing it so we will not feel cold. The serving took some time and no one came to take the order. No menus, no photos of dishes."
East Africa Restaurant,"If you want to have a cooked meal by someone's Ethiopian Mamma, you came to the right place. This is by far, by far the best Ethiopian cuisine. It's Vegeterian friendly, bring your own wine. I eat at the fanciest restaurants in the city all the time, and this hole in the wall is one of my favorite"
East Africa Restaurant,One of the best restaurants in Montreal. The curries and stews seem to have more flavour than is possible. Prepare to wait a long time for your order and walk out thinking it was worth the wait.
East Africa Restaurant,"We loved the delicately nuanced and delicious food! We knew it was a relaxed place so were prepared for them to wait as they made our food, which tasted like pure love! Great for vegans and carnivores alike. We will return often."
East Africa Restaurant,"We went on a Wednesday night around 7:30. We got a table right away, service was quick and it's BYOB. Laid-back atmosphere and delicious food with many vegan and meat options. New favourite Ethiopian place."
East Africa Restaurant,We  ordered take out and were impressed with presentation as well as quality and taste. It is by far the best take out we had ever had. The portions were generous and flavourful. Highly recommend. The best suggestion is to order the night before.
East Africa Restaurant,"This restaurant does NOT live up to the expectation, given the price they charge for the food and the quantity they give. It is an overpriced restaurant, with the owner being really rude and arrogant.

We ordered 4 different meals, each costing above $16 per meal. But the quantity we got given 4 meals and the price was extremely disappointing and not filling at all. I understand that they serve the meals together into one plate, but the quantity of food is totally
NOT worth it given the price.

We respectfully told the owner during payment that even though the food was good, it is very small amount in quantity - to which his reply was really rude, and said that is what we should get for the price we are paying. We told him
that other similar restaurants we went to would give a lot more amount for the price, to
which his reply was - he doesn't care what ofher restaurants charge and the portion they serve, because at this place this is what it is supposed to be.

It felt bad being treat this way. We paid a LOT for 4 meals, almost $70 in total, but hardly got a portion of meal equivalent to that amount.

Totally disappointing. Careful before you order and go there. Wouldn't recommend it!"
East Africa Restaurant,"This restaurant is probably my favorite restaurant in Montréal. The food is so tasty, the two owners are really nice. You know the food is good, when you can't keep yourself, saying each mouthful that is so good. You can bring your wine, and relax there. This place is priceless !"
East Africa Restaurant,"Terrible customer service.
Yesterday was our first time at this restaurant.
We were disrespectfully denied service for no valid reason, even though we placed our order in advance.
Their establishment was absolutely filthy.
I would not recommend eating at this restaurant.

I would highly recommend Queen Sheba in Montreal if you are looking for quality East African Food."
East Africa Restaurant,"The hour wait for for the food could not stop us from enjoying this authentic Ethiopian/Eritrean dinning experience. You may ask how I rate the food as being authentic?  My better half hails from Ethiopia and she gave the nod of approval...  and she is very hard to impress. The only thing missing is the traditional Ethiopian coffee, then you might be fooled into thinking you were eating this meal at someone's home in Habasha. Excellent food prepared lovingly by the proprietors cannot be praised enough!"
East Africa Restaurant,"I would have given it less than 1 star if allowed. This restaurant could be a best example of mismanagement and poor service. They let people come in and order and then undergo a long long waiting time for that food. And to top it all, no one brings WATER to your table unless you ask for it. Last time we had to wait for about 2 and a half hours for the same. The customers were again and again looking at the counter in the hope of seeing some food coming out of the kitchen. This is so embarrassing and torturous on the customer's part because firstly, they are paying for the food and then, when some people were inquiring the owner about the same, he was very arrogant and was behaving as if he was doing some kind of favor or charity on them. Sometimes, the people who had ordered, an hour after you, were getting served before you. The food is good but the price one has to pay in terms of waiting for it is exorbitant. We destroyed our entire Friday evening, just waiting for food. They should keep more people or atleast do some prep work before letting people in and pay more attention to the customers. Seriously, one should go here only when one has a lot of free time to kill!!!!"
East Africa Restaurant,"Wonderfully tasty food in small cozy old-fashioned restaurant. Lovely people, very friendly received us for an anniversary dinner! Very memorable <3"
East Africa Restaurant,"Delicious and tasty food. Living in Vancouver right now, I go to East Africa Restaurant every time I visit my family in Montreal. Expect a long wait (1-2h) for the service, but perfect place to spend a good time with friends."
East Africa Restaurant,"Absolutely the best Ethiopian restaurant in Montreal if not Canada. The flavours are incredible, and the owners are the sweetest couple. Been going there for years and its a must for every occasion."
East Africa Restaurant,"A family run place serving Ethiopian/Eritrean food. Nothing fancy, just the basics. On the plus side, the food they serve is very fresh and delicious. On the negative side, don't go there hungry because you will have to wait a looong time for your food."
East Africa Restaurant,Really warm welcome even though they hadn't opened until we knocked on the door. The food was prepared fresh and very tasty. I would recommend this place for everyone who wants to try out ethiopian cuisine in Montréal.
East Africa Restaurant,"Slow, self serve, bring your own wine, authentic, and delicious, will be going again! I personally love that it's slow, it's like a real home meal, you get to sit around and talk and interact over some wine without the usual rush of other restaurants. Good vibes."
East Africa Restaurant,Best Ethiopian food in MTL. I would strongly recommend doing a reservation. They get quite busy fast. Food is prepared on the spot so be prepared to wait a bit. Best of all? It's BYOB!
East Africa Restaurant,"We came here for a visit by chance and the food changed my life! Packed with flavor, warm energy and amazing service.  I'm coming back tomorrow and bringing more people. If you want some GREAT FOOD come by and bring friends."
East Africa Restaurant,"We love this place!  Friendly owners, cozy spot, and absolutely amazing food.  Such great spices in every dish we've tried, whether meat or vegetarian.  Looking forward to going back!  Grazie :)
Mario & Marie-Claude"
East Africa Restaurant,"I had the vegetarian combo and it was very filling and hearty. First time eating cuisine from Ethiopia. I thoroughly enjoyed it and would eat from here again, thank you."
East Africa Restaurant,"Its worth the wait.

In my opinion this remains to be the best restaurant in montreal. The service is slow but merited, considering how long it takes to bring all those delicious east african ingredients together into a delicious stew. I have been there twice and not once have I been disappointed by the quality of their food."
East Africa Restaurant,"I have tried my hardest, and have yet to over-hype this place. UNBELIEVABLE food. Long wait. Worth it. Spend some time chatting with your friends and then eat the best food you've ever had. Five stars doesn't even begin to describe it."
East Africa Restaurant,"The five stars are for the food!  Sooooooooo yummy!  However, be ready for a looooong wait, especially if you go on weekends.  The tables are served one at a time, in order of arrival.  But, believe me, the food is totally worth the wait! :)"
East Africa Restaurant,What horrible service... reservation taken but totally useless. Why take a reservation if you only serve 3 hours later. My date was severely unimpressed as well! All we had for 3 hours was water! They could have presented some appetizers or other nibbles to taste. The food being tasty is totally erased by the super lousy slow service and they the owners don't care..
East Africa Restaurant,"People aren't kidding about the wait, but the food is absolutely great and the owners are really friendly. Extremely laid-back atmosphere. Come with someone you actually want to talk to and bring something to drink."
East Africa Restaurant,"Amazing! This is the exact word to describe this place.
This was our second time at East Africa Restaurant and we had once again a real good time.
Food is delicious and on top of that the owners are kind  and very welcoming.
You want try East African food this is the place to go!"
East Africa Restaurant,I had never experienced waiting for food for 2 hours...before last night. There were no other drinks but water and the owner went grocery shopping once the orders for the 6 tables in the restaurant were in. The saddest part is that I am NOT even  exaggerating! The food is ok as far as the Ethiopian goes but the portions are extremely small.
East Africa Restaurant,This food is authentic. I've been in Ethiopia a long time and it tastes just like the food there. (One of the  chefs is Eritrean if I remember correctly.) Way better than Le Nil Bleu!
East Africa Restaurant,"Wonderful tasty food fresh made to order. Great vibe from owners/staff. Items 16, 19, 21 and 23 enjoyed. Thank you for feeding me with love"
East Africa Restaurant,Phenomenal food. Owners are super nice and you can tell the food is prepared with care. Truly a Montreal gem. I always come here whenever Im in the area.
East Africa Restaurant,"Food tastes good; however, service is slow and portions are small. If the last two items dont bother you then Id recommend."
East Africa Restaurant,"Ethiopian cuisine is unique, wholesome & delicious! I very much enjoyed my mixed vegetarian plate from EAR!"
East Africa Restaurant,"We were the only ones in the restaurant and it took an hour and a half before we even got food. They kept saying ""it's fresh"" but there is no reason any food should take that long. Finally got our food and mine was drenched in ginger. Both dishes were soggy. Will not return :("
East Africa Restaurant,"The food is delicious. The tef bread injera is perfect and gluten friendly, hosts are sweet and genuine. Simple, not fancy, byob. You should go."
East Africa Restaurant,"Excellent food, but strange that they didn't have any beverages (even tea, coke, juice) at all, only tap water. I'll definitely come here again, but will be armed with my own drinks!"
East Africa Restaurant,"You may have to wait for your food but boy is it worth it. They are in the back making things from scratch, bring your own wine and the food is absolute exquisite."
East Africa Restaurant,"Food is fantastic, well worth the very long wait.  Don't go if your hungry, or looking for a quick bite. 5 stars for the food."
East Africa Restaurant,"Amazing food worth the wait. Reserve and order in advanced if you want a quick service, its a mom and pop restaurant and they cook to order so there can be a little wait, but the food is really delicious!!!"
East Africa Restaurant,Extremely friendly and with great hospitality. Very lovely people and the food is authentic and amazing quality and taste ! I 100%
East Africa Restaurant,"We waited almost two hours for our dishes to come out. The food was good, however it really wasn't worth such a long wait. It made me sad to spend my money there. Will not go back."
East Africa Restaurant,Wow. Authentic Ethiopian food and at a great price.
East Africa Restaurant,"Never had a chance to try the food...as I entered the place and the gentleman said ""qu-est ce que tu veux ""? I asked if OPEN (picture attached ) and he says "" je suis fermée "". Bad day? Maybe..."
East Africa Restaurant,"Food was very tasty, but waited 2+ hours for food and the portions were absolutely tiny! Barely received enough food for 1 person that was supposed to be split between two. Not cheap for that much food either."
East Africa Restaurant,"Amazing Ethiopian food, and such nice folks. We were a group of 12 and they were extremely accommodating, and the food was perfect for vegetarian sharing"
East Africa Restaurant,"It took 2 hours to get our food, like everyone else in the restaurant. There are no soda or drinks avaliable beside water. The portions are small and, as far as Ethiopian food goes, it's average."
East Africa Restaurant,"Hidden gem of NDG. Their vegetarian combo is simply genius.
Protip: sometimes they don't pick up the phone, but when you leave a message, they always call back."
East Africa Restaurant,"Excellent food, lovely people. Yes, the food takes a while and yes, why not BYOB for the wait. It is all worth it as far as I'm concerned :)"
East Africa Restaurant,SUCH DELICIOUS FOOD! And the service is fantastic - food prepared to order and made with love. Would 1000% recommend with no hesitation. Thank you!
East Africa Restaurant,I had a great experience! The food was delicious and well priced! The staff we very friendly! I will 100% be going back in the near future!
