,city,name,reviews,rating,review_id,review_text,review_rating,review_datetime_utc
606,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSURDd2JlaFVBEAE,Phenomenal food. Owners are super nice and you can tell the food is prepared with care. Truly a Montreal gem. I always come here whenever Im in the area.,5,9/29/2020 22:14
609,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSURBOEpYQ0l3EAE,"We were the only ones in the restaurant and it took an hour and a half before we even got food. They kept saying ""it's fresh"" but there is no reason any food should take that long. Finally got our food and mine was drenched in ginger. Both dishes were soggy. Will not return :(",2,10/1/2015 1:00
610,Airdrie,East Africa Restaurant,333,4.4,ChdDSUhNMG9nS0VJQ0FnSURBajlTSG5nRRAB,"The food is delicious. The tef bread injera is perfect and gluten friendly, hosts are sweet and genuine. Simple, not fancy, byob. You should go.",5,9/29/2019 4:52
611,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSUQ4dGNhcGZREAE,"Excellent food, but strange that they didn't have any beverages (even tea, coke, juice) at all, only tap water. I'll definitely come here again, but will be armed with my own drinks!",4,7/23/2020 23:54
612,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSUNhdE5MalhBEAE,"You may have to wait for your food but boy is it worth it. They are in the back making things from scratch, bring your own wine and the food is absolute exquisite.",5,7/24/2021 4:05
613,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSURJdGZta1NBEAE,"Food is fantastic, well worth the very long wait.  Don't go if your hungry, or looking for a quick bite. 5 stars for the food.",5,1/14/2019 22:19
614,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSURVc3N6T1F3EAE,"Amazing food worth the wait. Reserve and order in advanced if you want a quick service, its a mom and pop restaurant and they cook to order so there can be a little wait, but the food is really delicious!!!",5,8/19/2019 4:05
615,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSUQyakxxbll3EAE,Extremely friendly and with great hospitality. Very lovely people and the food is authentic and amazing quality and taste ! I 100%,5,5/8/2022 1:28
616,Airdrie,East Africa Restaurant,333,4.4,ChdDSUhNMG9nS0VJQ0FnSURRcGZMSzlRRRAB,"We waited almost two hours for our dishes to come out. The food was good, however it really wasn't worth such a long wait. It made me sad to spend my money there. Will not go back.",2,8/5/2017 2:02
617,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSUNncmVhcUxBEAE,Wow. Authentic Ethiopian food and at a great price.,5,7/25/2016 1:49
620,Airdrie,East Africa Restaurant,333,4.4,ChdDSUhNMG9nS0VJQ0FnSUNzN1l5eDdnRRAB,"Amazing Ethiopian food, and such nice folks. We were a group of 12 and they were extremely accommodating, and the food was perfect for vegetarian sharing",5,2/10/2020 18:08
621,Airdrie,East Africa Restaurant,333,4.4,ChdDSUhNMG9nS0VJQ0FnSURRbktXdTVnRRAB,"It took 2 hours to get our food, like everyone else in the restaurant. There are no soda or drinks avaliable beside water. The portions are small and, as far as Ethiopian food goes, it's average.",1,7/25/2019 12:39
622,Airdrie,East Africa Restaurant,333,4.4,ChdDSUhNMG9nS0VJQ0FnSURTMTUteDVRRRAB,"Hidden gem of NDG. Their vegetarian combo is simply genius.
Protip: sometimes they don't pick up the phone, but when you leave a message, they always call back.",5,1/12/2021 19:11
623,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSUNnLVpEcGF3EAE,"Excellent food, lovely people. Yes, the food takes a while and yes, why not BYOB for the wait. It is all worth it as far as I'm concerned :)",5,4/7/2015 21:56
624,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSUNzaWJMRVhREAE,SUCH DELICIOUS FOOD! And the service is fantastic - food prepared to order and made with love. Would 1000% recommend with no hesitation. Thank you!,5,2/6/2020 3:29
625,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSUMwODVuZU1REAE,I had a great experience! The food was delicious and well priced! The staff we very friendly! I will 100% be going back in the near future!,5,10/9/2019 22:25
626,Airdrie,East Africa Restaurant,333,4.4,ChdDSUhNMG9nS0VJQ0FnSURVX3NLUm93RRAB,Amazing!!!! Finished all the food in 10 mins because it was so good! be aware that youll get a huge platter of food and be prepared to dig in with your hands!!!,5,8/25/2019 1:31
627,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSUNzOHFxLUZREAE,"Really amazing Ethiopian food. I forgot the nature of their spice. Me in luv now. BYOB, but think ahead, local depanneur options are lame.",5,1/28/2020 4:51
628,Airdrie,East Africa Restaurant,333,4.4,ChdDSUhNMG9nS0VJQ0FnSUN3OG9ITXpBRRAB,Food is really fresh and filled with flavor. Be prepared to wait tho unless you call in advance and order. Bring wine and relax.,4,3/28/2018 21:35
629,Airdrie,East Africa Restaurant,333,4.4,ChdDSUhNMG9nS0VJQ0FnSUQwblk2OGpRRRAB,This place is absolutely delicious. You really get a warm family vibe here and the owners make the best food! A must try!,5,11/16/2019 13:26
630,Airdrie,East Africa Restaurant,333,4.4,ChdDSUhNMG9nS0VJQ0FnSUNBcFpYRXRRRRAB,"Great food, warm service, family-run, BYOB. The only downside is that service is slow so don't show up too hungry. The wait is worth it.",4,12/3/2018 19:17
631,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSUNjbzRIX1R3EAE,"If heaven has a taste, it would be from the food of this restaurant. It does take some time to get your food but it is more than worth it. Best food in the whole world",5,3/29/2020 20:00
634,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSUQwdzZiVEVBEAE,"Authentic Ethiopian food, just like I remembered from my trip. Expect a bit of a wait, but it's well worth it, because it is made fresh.",5,11/18/2019 0:06
635,Airdrie,East Africa Restaurant,333,4.4,ChdDSUhNMG9nS0VJQ0FnSURnNS1yc3N3RRAB,Definitevely should work on their cook time organization. Never been in a restaurant and had to wait hours before  having my meals. Food tastes good.,4,2/26/2017 6:10
636,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSURlLUpDVEJnEAE,"Restaurant looks very authentic, the waiter was sassy, and the food was okay.",2,10/1/2022 19:19
637,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSUNpeE1tOUdnEAE,"So so so delicious! Blown away every time I have supper here, and very glad they are offering take away!",5,10/21/2020 21:48
638,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSURBdHNyTkZREAE,"Very slow service, food is an acquired taste. Bring your own wine however helps to pass the time until your food is ready.",3,1/19/2018 1:00
639,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSURJazhmaVBREAE,Great food! Cozy home cooked Ethiopian meal. Byob. Delicious and not too pricey,4,1/20/2019 3:31
640,Airdrie,East Africa Restaurant,333,4.4,ChdDSUhNMG9nS0VJQ0FnSURtbE1qLXRnRRAB,Best food ever! Never disappointed and in love with the owners!! 6 STARS!!,5,1/19/2022 16:51
641,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSUQ4bWNPTFNBEAE,"Friendly service and has lots of vegan options. BYOB wine too, but not allowed on their patio.",5,7/21/2020 0:55
642,Airdrie,East Africa Restaurant,333,4.4,ChdDSUhNMG9nS0VJQ0FnSUNZOGJxODhnRRAB,"Best Ethiopien restaurant in Montreal without any questions, they are a couple from Ethiopie owning the restaurant. It's more than tasty!!",5,4/14/2019 2:32
643,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSURJcl9Eb2RREAE,"Awesome food, great vegan options. Freshly made so be prepared to wait.....bring wine, snacks and cards??",5,1/27/2019 17:47
645,Airdrie,East Africa Restaurant,333,4.4,ChdDSUhNMG9nS0VJQ0FnSURXanVTWXhBRRAB,"phenomenal food, lovely people - this is THE spot for Ethiopian in Montréal",5,3/24/2022 2:16
646,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSURHeFlMeUhnEAE,"So good!! Really great options for all kinds of diets, excellent injera, kind staff :) 10/10",5,12/4/2021 0:25
648,Airdrie,East Africa Restaurant,333,4.4,ChdDSUhNMG9nS0VJQ0FnSUQyeDlmQnN3RRAB,"Delicious food and very friendly service, very nice place to take friends and have amazing food",5,5/27/2022 0:42
649,Airdrie,East Africa Restaurant,333,4.4,ChdDSUhNMG9nS0VJQ0FnSUNjMl9fMy1BRRAB,One of my favourite restaurants!! Everything we've tried there has been delicious.,5,4/15/2020 20:08
650,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSUN3enFiclpBEAE,Very good. Cheap and food is made when ordered. I am born in Ethiopia and I vouch for this restaurant,5,2/1/2017 11:05
651,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSUQ2MnRpT1hREAE,Food is excellent. Service by owner is great. The place is very small.,5,9/27/2021 3:40
652,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSURXNGVHVExBEAE,Really good food and nice atmosphere! Will definitely come back !,5,3/26/2022 17:10
654,Airdrie,East Africa Restaurant,333,4.4,ChdDSUhNMG9nS0VJQ0FnSURRdWVUVnl3RRAB,Great food! Family run restaurant with great food and service. Only issue is the waiting time though it is worth it,5,5/8/2018 16:11
655,Airdrie,East Africa Restaurant,333,4.4,ChdDSUhNMG9nS0VJQ0FnSUQwZ1BtTzN3RRAB,Favorite restaurant in Montreal! The food is amazing and very affordable. It's also a BYOB.,5,10/17/2019 11:04
656,Airdrie,East Africa Restaurant,333,4.4,ChdDSUhNMG9nS0VJQ0FnSUQwekxuYmxBRRAB,It is a very good place. The food is absolutely lovely. People is very friendly. I really recomend it,5,10/26/2019 1:33
657,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSURVX3Y3Z0lnEAE,Went for my mother's 60th birthday and they were the perfect hosts! Delicious food!!,5,8/25/2019 3:10
658,Airdrie,East Africa Restaurant,333,4.4,ChdDSUhNMG9nS0VJQ0FnSURVdHJHX3BRRRAB,My self and my friend had a lovely dinner. Taste was amazing and owners super friendly,5,8/23/2019 0:48
660,Airdrie,East Africa Restaurant,333,4.4,ChdDSUhNMG9nS0VJQ0FnSURpLUxiRG93RRAB,"great food, nice vibe though I was only able to pick up my order",5,11/24/2020 20:59
661,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSUR4aTdTa0NBEAE,One of the first ethiopian restaurant,5,6/14/2023 20:16
662,Airdrie,East Africa Restaurant,333,4.4,ChdDSUhNMG9nS0VJQ0FnSURHMmViUjNRRRAB,Amazing options that satisfy every diet. Super healthy and well seasoned...A++ must try,5,12/3/2021 2:00
663,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSURhbE5iS2JnEAE,My family's favorite restaurant. Great fresh food and decent prices.,5,8/16/2021 1:22
664,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSUNJb3JTOFh3EAE,"Fantastic, fresh made-to-order Ethiopian food. BYOB. Affordable. DELICIOUS.",5,11/3/2018 18:27
665,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSUM2OGREcVFBEAE,My favorite restaurant in NDG. The veggie options are so delicious.,5,9/7/2021 12:44
666,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSUM0d002ZU9REAE,"Very long wait, but great Ethiopian food at low cost.",4,5/29/2019 23:52
667,Airdrie,East Africa Restaurant,333,4.4,ChdDSUhNMG9nS0VJQ0FnSUNVOGM2R21nRRAB,The food was incredible. I won't miss an opportunity to eat here when I visit Montreal from now on.,5,7/27/2019 13:44
668,Airdrie,East Africa Restaurant,333,4.4,ChdDSUhNMG9nS0VJQ0FnSURDeE42Sm9nRRAB,Excellent food and service. Good prices. Venue is a bit small.,5,9/15/2020 0:17
669,Airdrie,East Africa Restaurant,333,4.4,ChdDSUhNMG9nS0VJQ0FnSUMyNnJTWmdBRRAB,If youre close to let us know on Google maps such that we dont Drive and West our time,1,4/18/2022 1:34
670,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSUNZeWQzRmZnEAE,Very good food. Simple and authentic. Really nice owners.,4,4/14/2019 17:37
671,Airdrie,East Africa Restaurant,333,4.4,ChdDSUhNMG9nS0VJQ0FnSUN3eG9tVGpRRRAB,Food is delicious but the wait for food took for ever! BYOB saved the night though.,4,3/28/2015 20:30
672,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSURRanJPQ2VREAE,"Great food, real Ethiopian, fresh Njera - worth the wait!",5,7/30/2017 18:40
673,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSURBa3VITFFBEAE,My favorite ethiopian restaurant. The wait may he long sometimes but it's totally worth it.,5,8/16/2017 3:35
675,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSURVOV96a0dnEAE,Great food and amazing staff with loads of vegetarian options!,5,9/8/2019 2:51
676,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSURXZ2N1YURnEAE,"Delicious food with friendly service, highly recommend!",5,3/26/2022 1:25
677,Airdrie,East Africa Restaurant,333,4.4,ChdDSUhNMG9nS0VJQ0FnSURNX3BiSmlRRRAB,Food was good but I felt I was eating at someones kitchen.,1,12/31/2019 22:37
678,Airdrie,East Africa Restaurant,333,4.4,ChdDSUhNMG9nS0VJQ0FnSUNReko3SzdBRRAB,Delicious ?? waited an hour and a half for the food but worth it.,5,1/19/2018 2:37
679,Airdrie,East Africa Restaurant,333,4.4,ChdDSUhNMG9nS0VJQ0FnSUNBM1lTYzNBRRAB,the most delicious meal I've had in montreal at a great price.,5,8/21/2020 21:47
680,Airdrie,East Africa Restaurant,333,4.4,ChdDSUhNMG9nS0VJQ0FnSUN3a2YyY19RRRAB,Good Ethiopian restaurant. May not have all the items on the menu.,4,12/8/2017 4:05
681,Airdrie,East Africa Restaurant,333,4.4,ChdDSUhNMG9nS0VJQ0FnSUNnOUktMjd3RRAB,"This healing food, Rapsey Recommends. My only wish is that the portions were larger.",5,7/7/2017 12:31
682,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSUNvdXRpTVh3EAE,If youre a vegan or vegetarian u have to go here! I love it,5,2/11/2019 23:47
683,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSUNVb3BLUEpnEAE,Amazing food!! Definitely worth the wait!,5,7/21/2019 23:58
684,Airdrie,East Africa Restaurant,333,4.4,ChdDSUhNMG9nS0VJQ0FnSUNzNWJmOTNBRRAB,"Amazing food, small business owned by a lovely family!",5,2/9/2020 1:46
685,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSUNHc2JDekNBEAE,"Great Ethiopian food.
BYOB or wine.",5,11/1/2021 14:52
686,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSURRN05XSUVREAE,"Amazing food, a truly unique culinary experience.",5,10/29/2017 18:43
688,Airdrie,East Africa Restaurant,333,4.4,ChdDSUhNMG9nS0VJQ0FnSUNzaHZid2lnRRAB,"Was it worth the wait?
Yes it was, food was delicious ??",5,1/30/2020 15:47
689,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSUQya3JPU1p3EAE,Absolutely amazing!! My go to restaurant,5,5/10/2022 15:56
691,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSUNnbzZDOEJREAE,Food was good but not waiting over an hour good.,3,3/31/2018 4:37
692,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSURRNzZENFV3EAE,Excellent food! Well worth the wait!,5,9/28/2017 16:28
694,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSURVd3BTMkR3EAE,Absolutely delicious. I cannot recommend it enough.,5,8/18/2019 1:10
695,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSUNBNGM3SkRREAE,Excellent Ethiopian food and great atmosphere.,5,5/31/2017 19:45
696,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSURNc05PYWR3EAE,Delicious food! The service is amazing!,5,12/14/2019 4:33
697,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSUMwLTRUdlVBEAE,Most authentic Ethiopian food in Montreal. From an Ethiopian.,5,10/12/2019 6:23
698,Airdrie,East Africa Restaurant,333,4.4,ChdDSUhNMG9nS0VJQ0FnSUR5b3RuQjBBRRAB,I loved the chicken curry and the vegan.,4,3/1/2021 10:53
699,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSUNBc0lHdkpBEAE,Delicious! Best Ethiopian I've had,5,6/25/2017 14:00
700,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSURXanVUMEhREAE,The best food on sherbrooke 100%,5,3/24/2022 2:16
701,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSUMwbXZ2NU13EAE,Very welcoming owners and comforting food!,5,9/22/2019 22:00
702,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSURnb2Vua2JREAE,5 stars for the amazing food and genuineness of the place...,5,5/4/2018 9:52
703,Airdrie,East Africa Restaurant,333,4.4,ChdDSUhNMG9nS0VJQ0FnSUQydDhLV3J3RRAB,Great food and people!,5,5/27/2022 21:50
704,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSURnMnRMVFZ3EAE,Great little place. Excellent food,5,2/15/2017 16:16
705,Airdrie,East Africa Restaurant,333,4.4,ChdDSUhNMG9nS0VJQ0FnSURVbWZIMTB3RRAB,"Delicious!!!! This is a great spot, not to be missed.",5,8/28/2019 11:13
706,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSURJbEwyMFZ3EAE,"Small place, wonderful food.",5,12/23/2018 2:19
707,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSUNReWF2SU9BEAE,Real Ethiopian food in Montreal. Excellent,5,12/12/2015 3:10
708,Airdrie,East Africa Restaurant,333,4.4,ChdDSUhNMG9nS0VJQ0FnSURRdTZHUWxBRRAB,Food is good but service is weak and slow,3,2/2/2018 5:36
709,Airdrie,East Africa Restaurant,333,4.4,ChdDSUhNMG9nS0VJQ0FnSURLeU5mTy1nRRAB,"Delicious food, lovely owners",5,4/28/2021 8:28
710,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSUNzdVBPTU53EAE,Best ethiopian restaurant in Montréal,5,1/22/2020 16:08
711,Airdrie,East Africa Restaurant,333,4.4,ChdDSUhNMG9nS0VJQ0FnSUNHaDVUT3ZnRRAB,I love this place with all my heart,5,11/10/2021 23:53
712,Airdrie,East Africa Restaurant,333,4.4,ChdDSUhNMG9nS0VJQ0FnSUNBdTRMMjhnRRAB,Small Ethiopian restaurant. Very Tasty,5,4/27/2018 5:10
713,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSUQ2elB5bkxnEAE,Good food ...horrible service,3,9/22/2021 13:15
714,Airdrie,East Africa Restaurant,333,4.4,ChdDSUhNMG9nS0VJQ0FnSURZa3FxMXhnRRAB,Great place to go with friends and family!,5,5/5/2019 15:56
715,Airdrie,East Africa Restaurant,333,4.4,ChdDSUhNMG9nS0VJQ0FnSUNBdE5DeTd3RRAB,"amazing food and amazing people :-)
Omar",5,11/23/2014 14:14
716,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSUMtdDhqeWFnEAE,The best ever!,5,11/16/2022 2:22
717,Airdrie,East Africa Restaurant,333,4.4,ChdDSUhNMG9nS0VJQ0FnSUNBcE9iNXB3RRAB,Way better than Nil bleu,5,8/5/2014 0:00
718,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSUNvNTRLc1FBEAE,Good food,4,3/4/2019 2:18
719,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSURhajdiSlBREAE,Fast good and amazing,5,8/25/2021 23:15
720,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSUQwek5tWFpnEAE,"A new experience, very nice",5,10/26/2019 1:27
721,Airdrie,East Africa Restaurant,333,4.4,ChdDSUhNMG9nS0VJQ0FnSURRbE1XT193RRAB,worth the 2 hour wait,5,2/17/2018 23:38
722,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSURvN3ZTZk1REAE,Noce little restaurant. Good food.,5,3/16/2019 18:10
723,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSURBdXVfeE53EAE,Well worth the wait !,5,5/17/2018 20:14
724,Airdrie,East Africa Restaurant,333,4.4,ChdDSUhNMG9nS0VJQ0FnSUQwcFlxUjdnRRAB,Worth the wait,5,11/13/2019 1:06
725,Airdrie,East Africa Restaurant,333,4.4,ChdDSUhNMG9nS0VJQ0FnSURnNmFXWC1BRRAB,Love it,5,1/15/2015 1:54
726,Airdrie,East Africa Restaurant,333,4.4,ChdDSUhNMG9nS0VJQ0FnSURnbXIycjJBRRAB,I just love this place.,5,4/8/2016 21:09
727,Airdrie,East Africa Restaurant,333,4.4,ChdDSUhNMG9nS0VJQ0FnSUNvaXJTeS1RRRAB,Very delicous,5,2/9/2019 22:26
728,Airdrie,East Africa Restaurant,333,4.4,ChdDSUhNMG9nS0VJQ0FnSURzZ0kyYm5RRRAB,Fantastic food,5,2/20/2020 2:03
729,Airdrie,East Africa Restaurant,333,4.4,ChdDSUhNMG9nS0VJQ0FnSUNDMnBmVGdRRRAB,Excellent!,5,8/20/2020 20:10
730,Airdrie,East Africa Restaurant,333,4.4,ChdDSUhNMG9nS0VJQ0FnSURBcWRuQTdnRRAB,Perfect food.,5,5/19/2017 16:58
731,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSURRMlpYN1J3EAE,fantastic a1,5,8/18/2017 23:20
732,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSUNncUxua0ZnEAE,Loved it...,5,4/7/2017 20:51
734,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSUM4bmIzQU1REAE,"(Translated by Google) One of the best kept secrets of Notre-Dame-de-Grâce (NDG). This great little family-run Ethiopian restaurant is really nice. The food is authentic, delicious and seasoned with the flavors of Ethiopia. My favorite dish is the Veggie Combo / Vegetarian Combined Dish. I recommend to everyone.

(Original)
Un des secrets les mieux gardés de Notre-Dame-de-Grâce (NDG). Ce super petit resto éthiopien familial est vraiment sympa. La nourriture est authentique, délicieuse et assaisonnée aux arômes de l'Éthiopie. Mon plat favoris c'est le Veggie Combo /  Plat Combiné Végétarien. Je recommande à toutes et tous.",5,7/12/2020 1:06
735,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSURPMTZld0x3EAE,"(Translated by Google) Restaurant that does not look like much, but is worth the detour.
Expect a short wait, about an hour.
The dishes were very good, whether vegetarian or not.
The price/quality ratio was also very good.
The couple of restaurateurs were adorable.
I highly recommend.

(Original)
Restaurant qui ne paye pas de mine, mais qui vaut le détour.
Il faut s'attendre à un peu d'attente, une heure environ.
Les plats étaient très bon, qu'ils soient végétariens ou non.
Le rapport qualité/prix était lui aussi très convenable.
Le couple de restaurateurs était adorable.
Je recommande vivement.",4,7/16/2022 13:54
736,Airdrie,East Africa Restaurant,333,4.4,ChdDSUhNMG9nS0VJQ0FnSUNhNk5xcThBRRAB,"(Translated by Google) Really delicious food. A great discovery. Family atmosphere and warm welcome. The wait is worth it!

(Original)
Bouffe vraiment succulente. Une belle découverte. Ambiance familiale et bel accueil. L'attente en vaut la peine !",5,7/22/2021 21:17
737,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSUNlMDdEdmJREAE,"(Translated by Google) Best Ethiopian restaurant in Montreal. I am never disappointed when we go there. The owners are lovely and so welcoming! Memorable discussion, warm atmosphere and wonderful food. Yes it's true there is a wait but everything is cooked on site, so this wait is worth it.

(Original)
Meilleur resto Éthiopien à Montréal. Je ne suis jamais déçu quand on y va. Les propriétaires sont charmant et tellement acceuillant! Discussion mémorable, ambiance chaleureuse et nourriture formidable. Oui cest vrai il ya de lattente mais tout est cuisiné sur place, donc cette attente en vaut la peine.",5,9/23/2022 0:37
739,Airdrie,East Africa Restaurant,333,4.4,ChdDSUhNMG9nS0VJQ0FnSUNXLXItbHBRRRAB,"(Translated by Google) Best Ethiopian food on the island of Montreal!!! The value for money is amazing and the couple who run the place are welcoming, warm and friendly. I highly recommend and I can't wait to go back. p.s. it's not officially written, but it's a bring your own wine ;)
Health!

(Original)
Meilleur nourriture éthiopienne sur l'île de Montréal!!! Le rapport qualité prix est épatant et le couple qui tient la place est accueillant, chaleureux et sympathique. Je recommande fortement et j'ai déjà hâte d'y retourner. P.s. c'est pas officiellement écrit, mais c'est un apportez votre vin ;)
Santé!",5,2/25/2022 1:46
740,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSURHMnF5emRnEAE,"(Translated by Google) Delicious and with an amazing atmosphere. We were served quickly compared to what many reviews mention (after 40min). The cuisine is refined, freshly made by the cook. The small raw room, the unfussy server, the rudimentary organization of the place and the atmosphere created by the customers who take their time is pleasant, out of the ordinary. It is useful to come with your drink (otherwise there is a convenience store opposite).

(Original)
Délicieux et à l'ambiance épatante. On a été servi rapidement à comparer à ce que mentionnent de nombreux avis (au bout de 40min). La cuisine est raffinée, fraîchement faite par la cuisinière. La petite salle brute, le serveur sans chichis, l'organisation du lieu rudimentaire et l'ambiance créé par les clients qui prennent leur temps est agréable, hors du commun. Il est utile de venir avec votre boisson (sinon y'a un dépaneur en face).",5,11/25/2021 3:08
741,Airdrie,East Africa Restaurant,333,4.4,ChZDSUhNMG9nS0VJQ0FnSUQtaHJpRk13EAE,"(Translated by Google) Very good dishes! On the other hand, you have to expect a long wait to receive the dishes. So don't be in a hurry. Very reasonable price (value for money)

(Original)
Très bons plats! Par contre il faut s'attendre à une longue attente pour recevoir les plats. Donc il ne faut surtout pas être pressé. Prix très raisonnable (rapport qualité prix)",4,11/28/2022 5:02
742,Airdrie,East Africa Restaurant,333,4.4,ChdDSUhNMG9nS0VJQ0FnSUN5b3ZPQnJ3RRAB,"(Translated by Google) Wow, a really authentic taste that left me nostalgic for our last trip to Ethiopia. Like many restaurants, our second time was even better, our varied vegetarian plate satisfied our taste buds with 98% of the flavors of mother earth. The order takes around 1 hour to be ready, but it is well worth the time and the cost! We also received a very warm welcome from the owners. It's up to you to enjoy ??.

(Original)
Wow, un goût vraiment authentique mayant laissé nostalgique de notre dernier voyage en Éthiopie. Comme plusieurs restaurant, notre deuxième fois était encore mieux, notre assiette variée végétarien a su combler nos papilles gustatives à 98% près des saveurs de la terre mère. La commande prends environs 1 heures pour être prête, mais ça en vaut de loin le temps et le coût ! Nous avons aussi reçu un accueil très chaleureux de la part des propriétaires. À vous de vous délecter ??.",5,1/24/2021 0:02
